基金代码,基金名称,基金类型,AXTI占比,存储占比,光芯片/光通信占比,电芯片/核心半导体占比,合计占比,匹配持仓数,核心持仓摘要
519692,交银成长混合A,混合型-偏股,0.00%,0.00%,0.00%,12.53%,12.53%,2,复旦微电(电芯片/核心半导体) 6.68%; 北方华创(电芯片/核心半导体) 5.85%
960016,交银成长混合H,混合型-偏股,0.00%,0.00%,0.00%,12.53%,12.53%,2,复旦微电(电芯片/核心半导体) 6.68%; 北方华创(电芯片/核心半导体) 5.85%
159211,深证100ETF富国,指数型-股票,0.00%,0.00%,10.48%,2.03%,12.51%,3,中际旭创(光芯片/光通信) 5.78%; 新易盛(光芯片/光通信) 4.70%; 北方华创(电芯片/核心半导体) 2.03%
162720,广发创业板两年定开混合,混合型-偏股,0.00%,0.00%,12.50%,0.00%,12.50%,2,新易盛(光芯片/光通信) 7.90%; 中际旭创(光芯片/光通信) 4.60%
159212,深100ETF南方,指数型-股票,0.00%,0.00%,10.46%,2.00%,12.46%,3,中际旭创(光芯片/光通信) 5.79%; 新易盛(光芯片/光通信) 4.67%; 北方华创(电芯片/核心半导体) 2.00%
013292,富国中证智能汽车(LOF)C,指数型-股票,0.00%,3.61%,0.00%,8.84%,12.45%,3,芯原股份(电芯片/核心半导体) 4.51%; 豪威集团(电芯片/核心半导体) 4.33%; 北京君正(存储) 3.61%
159901,深证100ETF易方达,指数型-股票,0.00%,0.00%,10.42%,2.03%,12.45%,3,中际旭创(光芯片/光通信) 5.76%; 新易盛(光芯片/光通信) 4.66%; 北方华创(电芯片/核心半导体) 2.03%
161033,富国中证智能汽车(LOF)A,指数型-股票,0.00%,3.61%,0.00%,8.84%,12.45%,3,芯原股份(电芯片/核心半导体) 4.51%; 豪威集团(电芯片/核心半导体) 4.33%; 北京君正(存储) 3.61%
159721,深证100ETF永赢,指数型-股票,0.00%,0.00%,10.37%,2.05%,12.42%,3,中际旭创(光芯片/光通信) 5.76%; 新易盛(光芯片/光通信) 4.61%; 北方华创(电芯片/核心半导体) 2.05%
001832,易方达瑞恒灵活配置混合,混合型-灵活,0.00%,0.00%,12.41%,0.00%,12.41%,2,新易盛(光芯片/光通信) 6.74%; 中际旭创(光芯片/光通信) 5.67%
019972,海富通产业优选混合A,混合型-偏股,0.00%,0.00%,12.39%,0.00%,12.39%,2,中际旭创(光芯片/光通信) 6.28%; 新易盛(光芯片/光通信) 6.11%
019973,海富通产业优选混合C,混合型-偏股,0.00%,0.00%,12.39%,0.00%,12.39%,2,中际旭创(光芯片/光通信) 6.28%; 新易盛(光芯片/光通信) 6.11%
159219,深证100ETF融通,指数型-股票,0.00%,0.00%,10.41%,1.98%,12.39%,3,中际旭创(光芯片/光通信) 5.74%; 新易盛(光芯片/光通信) 4.67%; 北方华创(电芯片/核心半导体) 1.98%
159216,深证100ETF大成,指数型-股票,0.00%,0.00%,10.36%,2.00%,12.36%,3,中际旭创(光芯片/光通信) 5.57%; 新易盛(光芯片/光通信) 4.79%; 北方华创(电芯片/核心半导体) 2.00%
159961,深100ETF方正富邦,指数型-股票,0.00%,0.00%,10.36%,2.00%,12.36%,3,中际旭创(光芯片/光通信) 5.75%; 新易盛(光芯片/光通信) 4.61%; 北方华创(电芯片/核心半导体) 2.00%
019295,博时匠心优选混合A,混合型-偏股,0.00%,0.00%,0.00%,12.33%,12.33%,2,华海清科(电芯片/核心半导体) 6.71%; 中芯国际(电芯片/核心半导体) 5.62%
019296,博时匠心优选混合C,混合型-偏股,0.00%,0.00%,0.00%,12.33%,12.33%,2,华海清科(电芯片/核心半导体) 6.71%; 中芯国际(电芯片/核心半导体) 5.62%
159716,深证100ETF华宝,指数型-股票,0.00%,0.00%,10.28%,2.04%,12.32%,3,中际旭创(光芯片/光通信) 5.68%; 新易盛(光芯片/光通信) 4.60%; 北方华创(电芯片/核心半导体) 2.04%
159576,深证100ETF广发,指数型-股票,0.00%,0.00%,10.26%,2.03%,12.29%,3,中际旭创(光芯片/光通信) 5.67%; 新易盛(光芯片/光通信) 4.59%; 北方华创(电芯片/核心半导体) 2.03%
012542,金鹰产业升级混合C,混合型-偏股,0.00%,6.83%,5.44%,0.00%,12.27%,2,兆易创新(存储) 6.83%; 中际旭创(光芯片/光通信) 5.44%
012541,金鹰产业升级混合A,混合型-偏股,0.00%,6.83%,5.44%,0.00%,12.27%,2,兆易创新(存储) 6.83%; 中际旭创(光芯片/光通信) 5.44%
519018,汇添富均衡增长混合,混合型-偏股,0.00%,0.00%,8.19%,4.08%,12.27%,3,新易盛(光芯片/光通信) 4.40%; 北方华创(电芯片/核心半导体) 4.08%; 中际旭创(光芯片/光通信) 3.79%
005491,兴全合宜混合(LOF)C,混合型-灵活,0.00%,0.00%,4.07%,8.19%,12.26%,3,晶晨股份(电芯片/核心半导体) 4.57%; 中际旭创(光芯片/光通信) 4.07%; 华海清科(电芯片/核心半导体) 3.62%
163417,兴全合宜混合(LOF)A,混合型-灵活,0.00%,0.00%,4.07%,8.19%,12.26%,3,晶晨股份(电芯片/核心半导体) 4.57%; 中际旭创(光芯片/光通信) 4.07%; 华海清科(电芯片/核心半导体) 3.62%
008315,摩根慧选成长股票C,股票型,0.00%,0.00%,12.24%,0.00%,12.24%,2,新易盛(光芯片/光通信) 8.57%; 中际旭创(光芯片/光通信) 3.67%
008314,摩根慧选成长股票A,股票型,0.00%,0.00%,12.24%,0.00%,12.24%,2,新易盛(光芯片/光通信) 8.57%; 中际旭创(光芯片/光通信) 3.67%
024879,华夏上证科创板综合指数增强A,指数型-股票,0.00%,1.15%,0.00%,11.08%,12.23%,5,海光信息(电芯片/核心半导体) 4.45%; 寒武纪(电芯片/核心半导体) 3.78%; 中芯国际(电芯片/核心半导体) 1.60%; 中微公司(电芯片/核心半导体) 1.25%; 普冉股份(存储) 1.15%
024880,华夏上证科创板综合指数增强C,指数型-股票,0.00%,1.15%,0.00%,11.08%,12.23%,5,海光信息(电芯片/核心半导体) 4.45%; 寒武纪(电芯片/核心半导体) 3.78%; 中芯国际(电芯片/核心半导体) 1.60%; 中微公司(电芯片/核心半导体) 1.25%; 普冉股份(存储) 1.15%
023934,长城上证科创板综合指数A,指数型-股票,0.00%,1.20%,0.00%,11.02%,12.22%,5,海光信息(电芯片/核心半导体) 4.26%; 寒武纪(电芯片/核心半导体) 3.49%; 中微公司(电芯片/核心半导体) 1.64%; 中芯国际(电芯片/核心半导体) 1.63%; 澜起科技(存储) 1.20%
023935,长城上证科创板综合指数C,指数型-股票,0.00%,1.20%,0.00%,11.02%,12.22%,5,海光信息(电芯片/核心半导体) 4.26%; 寒武纪(电芯片/核心半导体) 3.49%; 中微公司(电芯片/核心半导体) 1.64%; 中芯国际(电芯片/核心半导体) 1.63%; 澜起科技(存储) 1.20%
026153,国泰海通君得明混合C,混合型-偏股,0.00%,3.81%,0.00%,8.40%,12.21%,3,寒武纪(电芯片/核心半导体) 4.23%; 海光信息(电芯片/核心半导体) 4.17%; 兆易创新(存储) 3.81%
952004,国泰海通君得明混合A,混合型-偏股,0.00%,3.81%,0.00%,8.40%,12.21%,3,寒武纪(电芯片/核心半导体) 4.23%; 海光信息(电芯片/核心半导体) 4.17%; 兆易创新(存储) 3.81%
010420,民生加银成长优选股票A,股票型,0.00%,0.00%,8.13%,4.07%,12.20%,2,中际旭创(光芯片/光通信) 8.13%; 海光信息(电芯片/核心半导体) 4.07%
024682,民生加银成长优选股票C,股票型,0.00%,0.00%,8.13%,4.07%,12.20%,2,中际旭创(光芯片/光通信) 8.13%; 海光信息(电芯片/核心半导体) 4.07%
016568,嘉实碳中和主题混合A,混合型-偏股,0.00%,0.00%,0.00%,12.18%,12.18%,3,北方华创(电芯片/核心半导体) 4.39%; 中微公司(电芯片/核心半导体) 4.28%; 豪威集团(电芯片/核心半导体) 3.51%
016569,嘉实碳中和主题混合C,混合型-偏股,0.00%,0.00%,0.00%,12.18%,12.18%,3,北方华创(电芯片/核心半导体) 4.39%; 中微公司(电芯片/核心半导体) 4.28%; 豪威集团(电芯片/核心半导体) 3.51%
026469,山证资管数字经济锐选股票发起式C,股票型,0.00%,4.85%,0.00%,7.32%,12.17%,3,兆易创新(存储) 4.85%; 海光信息(电芯片/核心半导体) 4.75%; 芯原股份(电芯片/核心半导体) 2.57%
026468,山证资管数字经济锐选股票发起式A,股票型,0.00%,4.85%,0.00%,7.32%,12.17%,3,兆易创新(存储) 4.85%; 海光信息(电芯片/核心半导体) 4.75%; 芯原股份(电芯片/核心半导体) 2.57%
018835,广发成长启航混合A,混合型-偏股,0.00%,0.00%,7.02%,5.14%,12.16%,2,中际旭创(光芯片/光通信) 7.02%; 北方华创(电芯片/核心半导体) 5.14%
018836,广发成长启航混合C,混合型-偏股,0.00%,0.00%,7.02%,5.14%,12.16%,2,中际旭创(光芯片/光通信) 7.02%; 北方华创(电芯片/核心半导体) 5.14%
001028,华安物联网主题股票A,股票型,0.00%,1.40%,4.42%,6.33%,12.15%,5,海光信息(电芯片/核心半导体) 3.71%; 源杰科技(光芯片/光通信) 2.93%; 北方华创(电芯片/核心半导体) 2.62%; 中际旭创(光芯片/光通信) 1.49%; 澜起科技(存储) 1.40%
010116,民生加银新兴产业混合A,混合型-偏股,0.00%,0.00%,7.88%,4.27%,12.15%,2,中际旭创(光芯片/光通信) 7.88%; 海光信息(电芯片/核心半导体) 4.27%
010117,民生加银新兴产业混合C,混合型-偏股,0.00%,0.00%,7.88%,4.27%,12.15%,2,中际旭创(光芯片/光通信) 7.88%; 海光信息(电芯片/核心半导体) 4.27%
016292,华安物联网主题股票C,股票型,0.00%,1.40%,4.42%,6.33%,12.15%,5,海光信息(电芯片/核心半导体) 3.71%; 源杰科技(光芯片/光通信) 2.93%; 北方华创(电芯片/核心半导体) 2.62%; 中际旭创(光芯片/光通信) 1.49%; 澜起科技(存储) 1.40%
011196,摩根优势成长混合A,混合型-偏股,0.00%,0.00%,12.14%,0.00%,12.14%,2,新易盛(光芯片/光通信) 8.55%; 中际旭创(光芯片/光通信) 3.59%
011197,摩根优势成长混合C,混合型-偏股,0.00%,0.00%,12.14%,0.00%,12.14%,2,新易盛(光芯片/光通信) 8.55%; 中际旭创(光芯片/光通信) 3.59%
159706,深证100ETF华安,指数型-股票,0.00%,0.00%,10.14%,2.00%,12.14%,3,中际旭创(光芯片/光通信) 5.56%; 新易盛(光芯片/光通信) 4.58%; 北方华创(电芯片/核心半导体) 2.00%
910009,东方红启程三年持有混合A,混合型-偏股,0.00%,0.00%,12.13%,0.00%,12.13%,2,中际旭创(光芯片/光通信) 7.73%; 新易盛(光芯片/光通信) 4.40%
159970,深100ETF工银,指数型-股票,0.00%,0.00%,10.05%,2.08%,12.13%,3,中际旭创(光芯片/光通信) 5.36%; 新易盛(光芯片/光通信) 4.69%; 北方华创(电芯片/核心半导体) 2.08%
050020,博时抗通胀增强回报,QDII-商品,0.00%,0.00%,0.00%,12.12%,12.12%,3,英伟达(电芯片/核心半导体) 7.09%; 台积电(电芯片/核心半导体) 4.40%; 阿斯麦(电芯片/核心半导体) 0.63%
021541,建信社会责任混合C,混合型-偏股,0.00%,0.00%,4.40%,7.71%,12.11%,3,芯原股份(电芯片/核心半导体) 4.73%; 中际旭创(光芯片/光通信) 4.40%; 寒武纪(电芯片/核心半导体) 2.98%
530019,建信社会责任混合A,混合型-偏股,0.00%,0.00%,4.40%,7.71%,12.11%,3,芯原股份(电芯片/核心半导体) 4.73%; 中际旭创(光芯片/光通信) 4.40%; 寒武纪(电芯片/核心半导体) 2.98%
000410,益民服务领先混合A,混合型-灵活,0.00%,0.00%,12.11%,0.00%,12.11%,6,光库科技(光芯片/光通信) 3.00%; 源杰科技(光芯片/光通信) 2.33%; 光迅科技(光芯片/光通信) 1.89%; 仕佳光子(光芯片/光通信) 1.88%; 剑桥科技(光芯片/光通信) 1.71%; 长光华芯(光芯片/光通信) 1.30%
019615,益民服务领先混合C,混合型-灵活,0.00%,0.00%,12.11%,0.00%,12.11%,6,光库科技(光芯片/光通信) 3.00%; 源杰科技(光芯片/光通信) 2.33%; 光迅科技(光芯片/光通信) 1.89%; 仕佳光子(光芯片/光通信) 1.88%; 剑桥科技(光芯片/光通信) 1.71%; 长光华芯(光芯片/光通信) 1.30%
015676,鹏华中证移动互联网指数(LOF)C,指数型-股票,0.00%,0.00%,3.38%,8.70%,12.08%,4,中际旭创(光芯片/光通信) 3.38%; 北方华创(电芯片/核心半导体) 2.99%; 中微公司(电芯片/核心半导体) 2.95%; 中芯国际(电芯片/核心半导体) 2.76%
023377,鹏华中证移动互联网指数(LOF)I,指数型-股票,0.00%,0.00%,3.38%,8.70%,12.08%,4,中际旭创(光芯片/光通信) 3.38%; 北方华创(电芯片/核心半导体) 2.99%; 中微公司(电芯片/核心半导体) 2.95%; 中芯国际(电芯片/核心半导体) 2.76%
160636,鹏华中证移动互联网指数(LOF)A,指数型-股票,0.00%,0.00%,3.38%,8.70%,12.08%,4,中际旭创(光芯片/光通信) 3.38%; 北方华创(电芯片/核心半导体) 2.99%; 中微公司(电芯片/核心半导体) 2.95%; 中芯国际(电芯片/核心半导体) 2.76%
005263,鑫元欣享灵活配置混合C,混合型-灵活,0.00%,0.00%,0.00%,12.08%,12.08%,2,寒武纪(电芯片/核心半导体) 8.17%; 中芯国际(电芯片/核心半导体) 3.91%
005262,鑫元欣享灵活配置混合A,混合型-灵活,0.00%,0.00%,0.00%,12.08%,12.08%,2,寒武纪(电芯片/核心半导体) 8.17%; 中芯国际(电芯片/核心半导体) 3.91%
006536,恒生前海恒锦裕利C,混合型-偏债,0.00%,0.00%,12.07%,0.00%,12.07%,2,中际旭创(光芯片/光通信) 6.55%; 新易盛(光芯片/光通信) 5.52%
006535,恒生前海恒锦裕利A,混合型-偏债,0.00%,0.00%,12.07%,0.00%,12.07%,2,中际旭创(光芯片/光通信) 6.55%; 新易盛(光芯片/光通信) 5.52%
011301,易方达智造优势混合C,混合型-偏股,0.00%,0.00%,9.47%,2.60%,12.07%,3,新易盛(光芯片/光通信) 5.14%; 中际旭创(光芯片/光通信) 4.33%; 北方华创(电芯片/核心半导体) 2.60%
011300,易方达智造优势混合A,混合型-偏股,0.00%,0.00%,9.47%,2.60%,12.07%,3,新易盛(光芯片/光通信) 5.14%; 中际旭创(光芯片/光通信) 4.33%; 北方华创(电芯片/核心半导体) 2.60%
011667,东财高端制造增强A,指数型-股票,0.00%,0.00%,8.68%,3.39%,12.07%,4,中际旭创(光芯片/光通信) 5.11%; 新易盛(光芯片/光通信) 3.57%; 寒武纪(电芯片/核心半导体) 1.89%; 中芯国际(电芯片/核心半导体) 1.50%
011668,东财高端制造增强C,指数型-股票,0.00%,0.00%,8.68%,3.39%,12.07%,4,中际旭创(光芯片/光通信) 5.11%; 新易盛(光芯片/光通信) 3.57%; 寒武纪(电芯片/核心半导体) 1.89%; 中芯国际(电芯片/核心半导体) 1.50%
020987,东财高端制造增强E,指数型-股票,0.00%,0.00%,8.68%,3.39%,12.07%,4,中际旭创(光芯片/光通信) 5.11%; 新易盛(光芯片/光通信) 3.57%; 寒武纪(电芯片/核心半导体) 1.89%; 中芯国际(电芯片/核心半导体) 1.50%
008082,国寿安保研究精选混合A,混合型-偏股,0.00%,0.00%,0.00%,12.06%,12.06%,2,寒武纪(电芯片/核心半导体) 6.23%; 海光信息(电芯片/核心半导体) 5.83%
008083,国寿安保研究精选混合C,混合型-偏股,0.00%,0.00%,0.00%,12.06%,12.06%,2,寒武纪(电芯片/核心半导体) 6.23%; 海光信息(电芯片/核心半导体) 5.83%
014600,博时回报严选混合A,混合型-偏股,0.00%,0.00%,12.05%,0.00%,12.05%,2,中际旭创(光芯片/光通信) 6.36%; 新易盛(光芯片/光通信) 5.69%
014601,博时回报严选混合C,混合型-偏股,0.00%,0.00%,12.05%,0.00%,12.05%,2,中际旭创(光芯片/光通信) 6.36%; 新易盛(光芯片/光通信) 5.69%
016400,摩根智选30混合C,混合型-偏股,0.00%,0.00%,12.04%,0.00%,12.04%,2,新易盛(光芯片/光通信) 8.41%; 中际旭创(光芯片/光通信) 3.63%
370027,摩根智选30混合A,混合型-偏股,0.00%,0.00%,12.04%,0.00%,12.04%,2,新易盛(光芯片/光通信) 8.41%; 中际旭创(光芯片/光通信) 3.63%
014173,富国中证移动互联网指数(LOF)C,指数型-股票,0.00%,0.00%,3.34%,8.70%,12.04%,4,中际旭创(光芯片/光通信) 3.34%; 北方华创(电芯片/核心半导体) 3.04%; 中微公司(电芯片/核心半导体) 2.91%; 中芯国际(电芯片/核心半导体) 2.75%
161025,富国中证移动互联网指数(LOF)A,指数型-股票,0.00%,0.00%,3.34%,8.70%,12.04%,4,中际旭创(光芯片/光通信) 3.34%; 北方华创(电芯片/核心半导体) 3.04%; 中微公司(电芯片/核心半导体) 2.91%; 中芯国际(电芯片/核心半导体) 2.75%
000219,博时裕益混合A,混合型-灵活,0.00%,0.00%,0.00%,12.02%,12.02%,2,北方华创(电芯片/核心半导体) 6.38%; 思特威(电芯片/核心半导体) 5.64%
025556,博时裕益混合C,混合型-灵活,0.00%,0.00%,0.00%,12.02%,12.02%,2,北方华创(电芯片/核心半导体) 6.38%; 思特威(电芯片/核心半导体) 5.64%
159975,深100ETF招商,指数型-股票,0.00%,0.00%,10.07%,1.93%,12.00%,3,中际旭创(光芯片/光通信) 5.50%; 新易盛(光芯片/光通信) 4.57%; 北方华创(电芯片/核心半导体) 1.93%
000136,民生加银策略精选混合A,混合型-灵活,0.00%,0.00%,7.59%,4.38%,11.97%,2,中际旭创(光芯片/光通信) 7.59%; 海光信息(电芯片/核心半导体) 4.38%
001482,摩根新兴服务股票A,股票型,0.00%,0.00%,11.97%,0.00%,11.97%,2,新易盛(光芯片/光通信) 6.74%; 中际旭创(光芯片/光通信) 5.23%
002839,华夏新锦程混合C,混合型-灵活,0.00%,0.00%,11.97%,0.00%,11.97%,2,中际旭创(光芯片/光通信) 6.04%; 剑桥科技(光芯片/光通信) 5.93%
002838,华夏新锦程混合A,混合型-灵活,0.00%,0.00%,11.97%,0.00%,11.97%,2,中际旭创(光芯片/光通信) 6.04%; 剑桥科技(光芯片/光通信) 5.93%
009709,民生加银策略精选混合C,混合型-灵活,0.00%,0.00%,7.59%,4.38%,11.97%,2,中际旭创(光芯片/光通信) 7.59%; 海光信息(电芯片/核心半导体) 4.38%
017177,摩根新兴服务股票C,股票型,0.00%,0.00%,11.97%,0.00%,11.97%,2,新易盛(光芯片/光通信) 6.74%; 中际旭创(光芯片/光通信) 5.23%
630006,华商产业升级混合,混合型-偏股,0.00%,0.00%,4.03%,7.93%,11.96%,3,海光信息(电芯片/核心半导体) 4.08%; 光迅科技(光芯片/光通信) 4.03%; 寒武纪(电芯片/核心半导体) 3.85%
001227,中邮信息产业灵活配置混合A,混合型-灵活,0.00%,0.00%,7.93%,4.02%,11.95%,3,中际旭创(光芯片/光通信) 4.31%; 北方华创(电芯片/核心半导体) 4.02%; 新易盛(光芯片/光通信) 3.62%
012374,富国稳健恒盛12个月持有混合C,混合型-偏股,0.00%,0.00%,3.55%,8.40%,11.95%,2,寒武纪(电芯片/核心半导体) 8.40%; 新易盛(光芯片/光通信) 3.55%
012373,富国稳健恒盛12个月持有混合A,混合型-偏股,0.00%,0.00%,3.55%,8.40%,11.95%,2,寒武纪(电芯片/核心半导体) 8.40%; 新易盛(光芯片/光通信) 3.55%
023021,中邮信息产业灵活配置混合C,混合型-灵活,0.00%,0.00%,7.93%,4.02%,11.95%,3,中际旭创(光芯片/光通信) 4.31%; 北方华创(电芯片/核心半导体) 4.02%; 新易盛(光芯片/光通信) 3.62%
000524,摩根民生需求股票A,股票型,0.00%,0.00%,11.94%,0.00%,11.94%,2,新易盛(光芯片/光通信) 6.81%; 中际旭创(光芯片/光通信) 5.13%
017099,摩根民生需求股票C,股票型,0.00%,0.00%,11.94%,0.00%,11.94%,2,新易盛(光芯片/光通信) 6.81%; 中际旭创(光芯片/光通信) 5.13%
501098,建信优享科技创新混合(LOF),混合型-偏股,0.00%,0.00%,0.00%,11.93%,11.93%,2,芯原股份(电芯片/核心半导体) 7.19%; 华虹半导体(电芯片/核心半导体) 4.74%
001229,德邦福鑫灵活配置混合A,混合型-灵活,0.00%,0.00%,11.91%,0.00%,11.91%,2,中际旭创(光芯片/光通信) 6.39%; 新易盛(光芯片/光通信) 5.52%
002106,德邦福鑫灵活配置混合C,混合型-灵活,0.00%,0.00%,11.91%,0.00%,11.91%,2,中际旭创(光芯片/光通信) 6.39%; 新易盛(光芯片/光通信) 5.52%
009682,南方创新精选一年定开混合C,混合型-偏股,0.00%,0.00%,3.67%,8.24%,11.91%,3,海光信息(电芯片/核心半导体) 4.83%; 中际旭创(光芯片/光通信) 3.67%; 北方华创(电芯片/核心半导体) 3.41%
009681,南方创新精选一年定开混合A,混合型-偏股,0.00%,0.00%,3.67%,8.24%,11.91%,3,海光信息(电芯片/核心半导体) 4.83%; 中际旭创(光芯片/光通信) 3.67%; 北方华创(电芯片/核心半导体) 3.41%
024735,永赢港股通科技智选混合发起A,混合型-偏股,0.00%,0.00%,4.32%,7.59%,11.91%,2,中芯国际(电芯片/核心半导体) 7.59%; 长飞光纤光缆(光芯片/光通信) 4.32%
